id,pid,lot_frontage,lot_area,street,alley,land_contour,utilities,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,condition_artery,condition_feedr,exterior_2nd,condition_posa,condition_posn,condition_rrae,condition_rran,mas_vnr_area,condition_rrnn,exter_qual,exter_cond,bsmt_cond,bsmt_exposure,freshness,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,totbsmtfin_sq_ft,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,total_sq_ft,garage_finish,totfin_sq_ft,garage_cars,bsmtfin_type_alq,bsmt_bath,bsmtfin_type_blq,bsmtfin_type_glq,bsmtfin_type_lwq,bsmtfin_type_rec,garage_area,garage_qual,total_bath,garage_cond,totrooms,wood_deck_sf,open_porch_sf,enclosed_porch_sf,3ssn_porch_sf,screen_porch_sf,misc_feature,misc_val,saleprice,ms_zoning_a_(agr),ms_zoning_c_(all),ms_zoning_fv,ms_zoning_i_(all),ms_zoning_rh,ms_zoning_rl,ms_zoning_rm,lot_shape_ir1,lot_shape_ir2,lot_shape_ir3,lot_shape_reg,lot_config_corner,lot_config_culdsac,lot_config_fr2,lot_config_fr3,wood_deck,open_porch,lot_config_inside,enclosed_porch,land_slope_gtl,3ssn_porch,land_slope_mod,screen_porch,land_slope_sev,neighborhood_blmngtn,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,bldg_type_1fam,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5fin,house_style_1.5unf,house_style_1story,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,roof_style_flat,roof_style_gable,roof_style_gambrel,roof_style_hip,roof_style_mansard,roof_style_shed,roof_matl_clytile,roof_matl_compshg,roof_matl_membran,roof_matl_tar&grv,roof_matl_wdshake,roof_matl_wdshngl,mas_vnr_type_0,mas_vnr_type_brkcmn,mas_vnr_type_brkface,mas_vnr_type_stone,foundation_brktil,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,bsmt_qual_0,bsmt_qual_ex,bsmt_qual_fa,bsmt_qual_gd,bsmt_qual_po,bsmt_qual_ta,heating_gasa,heating_gasw,heating_grav,heating_othw,heating_wall,central_air_n,central_air_y,electrical_fusea,electrical_fusef,electrical_fusep,electrical_mix,electrical_sbrkr,garage_type_0,garage_type_2types,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,paved_drive_n,paved_drive_p,paved_drive_y,fence_0,fence_gdprv,fence_gdwo,fence_mnprv,fence_mnww,sale_type_cod,sale_type_cwd,sale_type_con,sale_type_conld,sale_type_conli,sale_type_conlw,sale_type_new,sale_type_oth,sale_type_wd_
2393,528142010,103.0,12867,Pave,0,Lvl,AllPub,8,5,2005,2006,CemntBd,0,0,CmentBd,0,0,0,0,0.0,0,4,3,3.0,2.0,1,0.0,0.0,1209.0,1209.0,5,1209,1044,0,0.0,0.0,2,1,0.0,3,1,5,8,8,1,4.0,2005.0,3462.0,Fin,0.0,2.0,0,0.0,0,0,0,0,575.0,3.0,3.0,0.0,11.0,243,142,0,0,0,0,0,344133,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12,527165230,0.0,7980,Pave,0,Lvl,AllPub,6,7,1992,2007,HdBoard,0,0,HdBoard,0,0,0,0,0.0,0,3,4,3.0,0.0,15,935.0,0.0,233.0,1168.0,5,1187,0,0,1.0,0.0,2,0,935.0,3,1,3,6,8,0,0.0,1992.0,2355.0,Fin,935.0,2.0,1,1.0,0,0,0,0,420.0,3.0,3.0,0.0,9.0,483,21,0,0,0,Shed,500,185000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2339,527250040,100.0,34650,Pave,0,Bnk,AllPub,5,5,1955,1955,Wd Sdng,0,0,Wd Sdng,0,0,0,0,0.0,0,3,3,3.0,1.0,0,1056.0,0.0,0.0,1056.0,3,1056,0,0,1.0,0.0,1,0,1056.0,3,1,3,5,8,0,0.0,1955.0,2112.0,Fin,1056.0,2.0,0,1.0,0,0,0,1,572.0,3.0,2.0,0.0,7.0,264,0,0,0,0,0,0,145000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
624,535104120,92.0,10573,Pave,0,Lvl,AllPub,6,6,1961,1961,MetalSd,0,0,MetalSd,0,0,0,0,3.0,0,3,3,3.0,0.0,0,1312.0,0.0,141.0,1453.0,5,1453,0,0,1.0,0.0,2,0,1312.0,3,1,3,6,8,1,3.0,1961.0,2906.0,RFn,1312.0,2.0,0,1.0,0,0,0,1,530.0,3.0,3.0,0.0,9.0,0,49,0,0,288,0,0,187500,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
86,532376160,65.0,8450,Pave,0,Lvl,AllPub,5,8,1965,2009,MetalSd,0,0,MetalSd,0,0,1,0,0.0,0,3,4,3.0,0.0,44,553.0,117.0,224.0,894.0,5,894,0,0,1.0,0.0,1,0,670.0,3,1,3,5,8,1,4.0,1973.0,1788.0,Unf,670.0,1.0,0,1.0,1,1,0,0,336.0,3.0,2.0,0.0,7.0,416,144,0,0,0,0,0,138500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1534,909277040,0.0,11700,Pave,Grvl,HLS,AllPub,5,6,1937,1995,WdShing,0,0,Wd Shng,0,0,0,0,0.0,0,3,3,3.0,0.0,58,606.0,0.0,336.0,942.0,5,1265,673,0,0.0,0.0,2,0,606.0,4,1,4,7,6,1,4.0,1937.0,2880.0,Unf,606.0,1.0,0,0.0,1,0,0,0,240.0,3.0,2.0,0.0,9.0,0,40,0,0,0,0,0,198000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2243,911103060,75.0,8250,Pave,0,Lvl,AllPub,5,6,1895,2006,VinylSd,0,1,VinylSd,0,0,0,0,0.0,0,3,4,3.0,0.0,111,0.0,0.0,957.0,957.0,2,1034,957,0,0.0,0.0,2,0,0.0,4,2,3,9,8,0,0.0,0.0,2948.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,2.0,0.0,11.0,0,0,133,0,0,0,0,119600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1957,535450190,60.0,8064,Pave,0,Lvl,AllPub,5,7,1949,2006,MetalSd,1,0,MetalSd,0,0,0,0,0.0,0,3,4,3.0,1.0,57,0.0,0.0,672.0,672.0,5,672,252,0,0.0,0.0,1,0,0.0,3,1,3,6,8,1,1.0,2003.0,1596.0,Unf,0.0,2.0,0,0.0,0,0,0,0,576.0,3.0,1.0,0.0,7.0,0,0,0,0,0,Shed,2000,122900,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
380,527355150,80.0,9600,Pave,0,Lvl,AllPub,8,5,1981,1981,BrkFace,0,0,BrkFace,0,1,0,0,0.0,0,4,3,3.0,0.0,0,1104.0,0.0,1420.0,2524.0,3,2524,0,0,1.0,0.0,2,1,1104.0,4,1,4,9,8,1,4.0,1981.0,5048.0,Fin,1104.0,2.0,1,1.0,0,0,0,0,542.0,3.0,4.0,0.0,13.0,474,120,0,0,0,0,0,278000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2860,909276010,0.0,11435,Pave,0,HLS,AllPub,8,7,1929,1950,BrkFace,0,0,Stucco,0,0,0,0,0.0,0,3,3,3.0,0.0,21,0.0,0.0,792.0,792.0,2,792,725,0,0.0,0.0,1,0,0.0,3,1,4,7,8,2,4.0,1931.0,2309.0,Unf,0.0,2.0,0,0.0,0,0,0,0,400.0,3.0,1.0,0.0,8.0,0,0,0,0,0,0,0,230000,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2517,533250130,30.0,9549,Pave,0,Lvl,AllPub,8,5,1995,1996,BrkFace,0,0,BrkFace,0,0,0,0,0.0,0,4,4,4.0,2.0,1,437.0,1057.0,0.0,1494.0,5,1494,0,0,1.0,0.0,1,1,1494.0,2,1,5,6,8,1,4.0,1995.0,2988.0,Fin,1494.0,2.0,0,1.0,0,1,1,0,481.0,3.0,3.0,0.0,9.0,0,30,0,0,216,0,0,270000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1933,535302070,60.0,10950,Pave,0,Lvl,AllPub,6,6,1952,1952,Wd Sdng,0,0,Wd Sdng,0,0,0,0,0.0,0,3,3,3.0,0.0,0,441.0,0.0,507.0,948.0,3,948,0,0,0.0,0.0,1,0,441.0,2,1,3,5,8,0,0.0,1952.0,1896.0,Unf,441.0,2.0,1,0.0,0,0,0,0,410.0,3.0,1.0,0.0,6.0,0,48,0,0,0,0,0,125000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
820,906340110,79.0,10637,Pave,0,Lvl,AllPub,8,5,2007,2008,VinylSd,0,0,VinylSd,0,0,0,0,336.0,0,4,3,3.0,3.0,1,1288.0,0.0,417.0,1705.0,5,1718,0,0,1.0,0.0,2,0,1288.0,3,1,4,7,8,1,4.0,2007.0,3423.0,RFn,1288.0,3.0,0,1.0,0,1,0,0,826.0,3.0,3.0,0.0,10.0,208,44,0,0,0,0,0,297000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
675,535426150,80.0,9000,Pave,0,HLS,AllPub,6,6,1958,1958,Wd Sdng,0,0,Wd Sdng,0,0,0,0,82.0,0,3,3,3.0,3.0,0,0.0,0.0,160.0,160.0,2,1142,0,0,0.0,0.0,1,0,0.0,2,1,3,5,8,1,4.0,1958.0,1302.0,RFn,0.0,1.0,0,0.0,0,0,0,0,384.0,3.0,1.0,0.0,6.0,0,28,64,0,0,0,0,113500,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2910,923225240,41.0,2665,Pave,0,Lvl,AllPub,5,6,1977,1977,CemntBd,0,0,CmentBd,0,0,0,0,0.0,0,3,3,3.0,0.0,0,548.0,173.0,36.0,757.0,5,925,550,0,0.0,0.0,2,0,721.0,4,1,3,6,8,1,3.0,1977.0,2232.0,RFn,721.0,1.0,1,0.0,0,0,0,1,336.0,3.0,2.0,0.0,8.0,104,26,0,0,0,0,0,127000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,527358140,105.0,11751,Pave,0,Lvl,AllPub,6,6,1977,1977,Plywood,0,0,Plywood,0,0,0,0,480.0,0,3,3,3.0,0.0,0,705.0,0.0,1139.0,1844.0,5,1844,0,0,0.0,0.0,2,0,705.0,3,1,3,7,8,1,3.0,1977.0,3688.0,RFn,705.0,2.0,0,0.0,1,0,0,0,546.0,3.0,2.0,0.0,9.0,0,122,0,0,0,0,0,190000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1873,534177210,80.0,9600,Pave,0,Lvl,AllPub,7,6,1973,1973,HdBoard,0,0,HdBoard,0,0,0,0,320.0,0,3,3,3.0,0.0,0,916.0,0.0,326.0,1242.0,2,1242,0,0,0.0,0.0,1,1,916.0,3,1,3,6,8,1,3.0,1973.0,2484.0,Unf,916.0,2.0,1,0.0,0,0,0,0,528.0,3.0,2.0,0.0,8.0,0,0,0,0,0,0,0,175500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2125,907135050,60.0,8428,Pave,0,Lvl,AllPub,5,7,1994,1994,VinylSd,0,0,VinylSd,0,0,0,0,0.0,0,3,4,4.0,0.0,0,420.0,0.0,570.0,990.0,5,990,0,0,1.0,0.0,1,0,420.0,3,1,3,5,8,0,0.0,1995.0,1980.0,Unf,420.0,1.0,0,1.0,0,1,0,0,384.0,3.0,2.0,0.0,7.0,256,0,0,0,0,0,0,146000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1489,908102260,75.0,9937,Pave,0,Lvl,AllPub,5,6,1965,1965,HdBoard,0,0,HdBoard,0,0,0,0,0.0,0,4,3,3.0,0.0,0,830.0,290.0,136.0,1256.0,4,1256,0,0,1.0,0.0,1,1,1120.0,3,1,3,6,8,0,0.0,1965.0,2512.0,Fin,1120.0,1.0,0,1.0,1,0,1,0,276.0,3.0,3.0,0.0,9.0,736,68,0,0,0,0,0,147500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2383,528110050,107.0,13891,Pave,0,Lvl,AllPub,10,5,2006,2006,VinylSd,0,0,VinylSd,0,0,0,0,0.0,0,5,3,4.0,3.0,0,1386.0,0.0,690.0,2076.0,5,2076,0,0,1.0,0.0,2,1,1386.0,2,1,5,7,8,1,4.0,2006.0,4152.0,Fin,1386.0,3.0,0,1.0,0,1,0,0,850.0,3.0,4.0,0.0,11.0,216,229,0,0,0,0,0,465000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
983,923275040,0.0,9101,Pave,0,Lvl,AllPub,5,6,1978,1978,Plywood,0,0,Plywood,0,0,0,0,104.0,0,3,4,3.0,2.0,0,1097.0,0.0,0.0,1097.0,5,1110,0,0,1.0,0.0,1,0,1097.0,1,1,4,4,8,1,3.0,1978.0,2207.0,Fin,1097.0,2.0,0,1.0,0,1,0,0,602.0,3.0,2.0,0.0,6.0,303,30,0,0,0,0,0,165500,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1325,902406090,81.0,12150,Pave,Grvl,Lvl,AllPub,5,5,1954,1954,MetalSd,0,0,MetalSd,0,0,0,0,335.0,0,3,3,3.0,0.0,0,0.0,0.0,1050.0,1050.0,5,1050,745,0,0.0,0.0,2,0,0.0,4,1,3,7,8,0,0.0,1954.0,2845.0,Unf,0.0,1.0,0,0.0,0,0,0,0,352.0,2.0,2.0,0.0,9.0,0,0,0,0,0,0,0,131500,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1378,905102170,70.0,11200,Pave,0,Lvl,AllPub,5,5,1965,1965,HdBoard,0,0,HdBoard,0,0,0,0,0.0,0,3,3,3.0,0.0,0,906.0,0.0,134.0,1040.0,5,1040,0,0,1.0,0.0,1,0,906.0,3,1,3,5,8,0,0.0,1965.0,2080.0,Unf,906.0,1.0,0,1.0,0,0,0,1,384.0,3.0,2.0,0.0,7.0,0,0,0,0,0,0,0,129500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1537,909281110,100.0,9670,Pave,0,HLS,AllPub,8,6,1935,1950,BrkFace,0,0,Stucco,0,0,0,0,40.0,0,3,3,2.0,0.0,15,210.0,0.0,398.0,608.0,3,983,890,0,0.0,0.0,1,1,210.0,4,1,3,9,8,2,4.0,1935.0,2481.0,Fin,210.0,2.0,0,0.0,0,0,1,0,786.0,2.0,2.0,0.0,11.0,0,0,207,0,0,0,0,257076,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
905,909101140,60.0,10998,Pave,Grvl,Lvl,AllPub,5,5,1941,1960,Wd Sdng,0,0,Wd Sdng,0,0,0,0,0.0,0,3,3,3.0,0.0,19,408.0,420.0,156.0,984.0,5,984,620,0,0.0,0.0,2,0,828.0,3,1,3,6,6,0,0.0,1977.0,2588.0,Unf,828.0,2.0,0,0.0,1,0,1,0,660.0,3.0,2.0,0.0,8.0,0,68,0,0,0,0,0,117000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
